Marco_Margarita_Right_1.c3d  



Time(s):	A_L_bicipite(μV):
0.683	-1.00708
0.6835	4.43115
0.684	5.33752
0.6845	1.40991
0.685	1.00708
0.6855	6.64673
0.686	5.33752
0.6865	4.12903
0.687	8.7616
0.6875	11.98425
0.688	18.8324
0.6885	24.67346
0.689	31.82373
0.6895	29.30603
0.69	25.78125
0.6905	22.76001
0.691	17.52319
0.6915	15.00549
0.692	9.86938
0.6925	13.19275
0.693	14.40125
0.6935	11.07788
0.694	6.64673
0.6945	8.56018
0.695	17.32178
0.6955	5.23682
0.696	8.96301
0.6965	8.25806
0.697	20.34302
0.6975	18.32886
0.698	17.22107
0.6985	15.91187
0.699	8.96301
0.6995	10.27222
0.7	4.93469
0.7005	2.01416
0.701	-0.10071
0.7015	-4.63257
0.702	-5.0354
0.7025	-8.25806
0.703	-18.93311
0.7035	-14.70337
0.704	-17.12036
0.7045	-12.89062
0.705	-7.85522
0.7055	-6.64673
0.706	-3.02124
0.7065	3.32336
