Christian_Larivera_Right_1.c3d  



Time(s):	A_R_bicipite(μV):
0.6875	13.49487
0.688	8.05664
0.6885	6.2439
0.689	7.15027
0.6895	11.68213
0.69	8.7616
0.6905	5.0354
0.691	6.44531
0.6915	1.3092
0.692	5.94177
0.6925	6.3446
0.693	1.3092
0.6935	1.3092
0.694	4.83398
0.6945	2.71912
0.695	8.96301
0.6955	2.71912
0.696	-0.40283
0.6965	3.8269
0.697	4.22974
0.6975	-1.00708
0.698	7.95593
0.6985	4.83398
0.699	4.53186
0.6995	6.04248
0.7	8.45947
0.7005	2.11487
0.701	-1.91345
0.7015	4.53186
0.702	1.61133
0.7025	2.41699
0.703	-1.10779
0.7035	6.2439
0.704	0.10071
0.7045	3.22266
0.705	2.41699
0.7055	5.74036
0.706	2.71912
0.7065	2.71912
0.707	6.04248
0.7075	4.02832
0.708	4.12903
0.7085	2.71912
0.709	8.05664
0.7095	8.15735
0.71	9.06372
0.7105	4.22974
0.711	4.53186
0.7115	3.42407
0.712	3.12195
0.7125	6.74744
0.713	3.92761
0.7135	-0.90637
0.714	3.7262
0.7145	1.40991
0.715	2.71912
0.7155	2.21558
0.716	6.04248
0.7165	5.74036
0.717	1.10779
0.7175	-1.2085
0.718	-2.92053
0.7185	1.51062
